id_season,player_id,season_name,country,championship_name,player_code,player_href,attacking_overall__apps,attacking_overall__mins,attacking_overall__goals,attacking_overall__xg,attacking_overall__goals_vs_xg,attacking_overall__shots,attacking_overall__sot,attacking_overall__conv_pct,attacking_overall__xg_per_shot,attacking_non_penalty__goals,attacking_non_penalty__xg,attacking_non_penalty__goals_vs_xg,attacking_non_penalty__shots,attacking_non_penalty__sot,attacking_non_penalty__conv_pct,attacking_non_penalty__xg_per_shot,passing_overall__open_play_passes__total,passing_overall__open_play_passes__successful,passing_overall__open_play_passes__pct,passing_overall__in_final_third__total,passing_overall__in_final_third__successful,passing_overall__in_final_third__pct,passing_overall__crosses__total,passing_overall__crosses__successful,passing_overall__crosses__pct,passing_overall__through_balls,passing_chance creation__assists__total,passing_chance creation__assists__op,passing_chance creation__chances_created__total,passing_chance creation__chances_created__op,passing_chance creation__xa__total,passing_chance creation__xa__op,defending_overall__tackles,defending_overall__interceptions,defending_overall__pos_won,defending_overall__blocks,defending_overall__clearances,defending_overall__ground_duels__total,defending_overall__ground_duels__won,defending_overall__ground_duels__pct,defending_overall__aerial_duels__total,defending_overall__aerial_duels__won,defending_overall__aerial_duels__pct,defending_discipline__yellows,defending_discipline__reds,defending_discipline__fouls,defending_discipline__pens,carrying__all_carries__total,carrying__all_carries__distance_(m),carrying__all_carries__avg_(m),carrying__progressive__total,carrying__progressive__distance_(m),carrying__progressive__avg_(m),carrying__ended_with__shot,carrying__ended_with__goal,carrying__ended_with__chance,carrying__ended_with__assist,dob,age,current_club,affiliation,position,goalkeeping__apps,goalkeeping__mins,goalkeeping__goals_conceded,goalkeeping__saves_made,goalkeeping__save_pct,goalkeeping__xgot_conceded,goalkeeping__goals_prevented,goalkeeping__gp_rate
7,465209,2025/26,Europe,Europa League,tiago tomas,/football/player/sc-465209/tiago-tomas,9.0,476.0,0.38,0.35,0.03,3.21,0.95,11.76,0.11,0.38,0.35,0.03,3.21,0.95,11.76,0.11,25.15,19.1,75.9,11.16,7.18,64.4,1.32,0.38,28.6,0.0,0.0,0.0,0.38,0.38,0.11,0.11,1.7,0.0,2.84,0.38,0.19,9.26,6.43,69.4,3.4,1.32,38.9,0.0,0.0,0.57,0.0,10.02,118.3,11.8,5.48,55.4,1.9,1.13,0.19,0.19,0.0,"June 16, 2002",23.0,Stuttgart,Portugal,Attacker,,,,,,,,
7,228760,2025/26,Europe,Europa League,derek cornelius,/football/player/sc-228760/derek-cornelius,3.0,173.0,0.0,0.35,-0.35,2.08,1.56,0.0,0.17,0.0,0.35,-0.35,2.08,1.56,0.0,0.17,61.39,55.66,90.7,7.28,5.72,78.6,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.56,1.56,2.6,0.52,4.16,3.64,2.6,71.4,2.6,2.08,80.0,0.52,0.0,1.04,0.0,10.92,97.2,8.9,4.16,32.8,4.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
7,147297,2025/26,Europe,Europa League,federico bernardeschi,/football/player/sc-147297/federico-bernardeschi,13.0,771.0,0.58,0.34,0.24,3.15,1.52,18.52,0.11,0.35,0.16,0.19,2.92,1.28,12.0,0.05,31.05,24.05,77.4,14.71,10.62,72.2,3.15,0.82,25.9,0.23,0.0,0.0,1.98,1.52,0.21,0.19,1.28,0.35,5.14,0.12,0.82,10.51,4.55,43.3,1.4,0.7,50.0,0.35,0.0,1.63,0.0,18.68,235.7,12.6,7.12,47.3,0.8,1.63,0.12,0.7,0.0,"February 16, 1994",32.0,Bologna,Italy,Attacker,,,,,,,,
7,609659,2025/26,Europe,Europa League,jan ziolkowski,/football/player/sc-609659/jan-ziolkowski,4.0,189.0,0.48,0.34,0.13,1.43,0.48,33.33,0.24,0.48,0.34,0.13,1.43,0.48,33.33,0.24,39.05,32.86,84.2,4.29,2.38,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,1.9,2.86,0.48,4.76,6.67,3.33,50.0,3.81,2.86,75.0,0.48,0.0,2.38,0.0,8.1,83.1,10.3,3.81,34.6,4.3,0.0,0.0,0.0,0.0,"June 05, 2005",20.0,Roma,Poland,Defender,,,,,,,,
7,640619,2025/26,Europe,Europa League,remi himbert,/football/player/sc-640619/remi-himbert,3.0,107.0,0.84,0.34,0.5,2.52,1.68,33.33,0.13,0.84,0.34,0.5,2.52,1.68,33.33,0.13,13.46,8.41,62.5,4.21,0.84,20.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,8.41,3.36,40.0,1.68,0.0,0.0,0.0,0.0,4.21,0.0,7.57,80.0,10.6,4.21,65.0,13.0,2.52,0.84,0.0,0.0,,,,,,,,,,,,,
7,485064,2025/26,Europe,Europa League,adam karabec,/football/player/sc-485064/adam-karabec,9.0,475.0,0.38,0.33,0.05,1.14,0.38,33.33,0.29,0.38,0.18,0.2,0.95,0.38,40.0,0.19,37.33,30.51,81.7,15.92,11.18,70.2,2.46,1.14,46.1,0.57,0.57,0.38,2.84,1.52,0.4,0.35,0.95,0.0,3.03,0.0,0.38,6.25,2.65,42.4,0.95,0.38,40.0,0.0,0.0,1.52,0.0,14.59,157.1,10.8,7.01,52.3,1.4,0.19,0.0,1.33,0.19,"July 02, 2003",22.0,Lyon,Czechia,Midfielder,,,,,,,,
7,487117,2025/26,Europe,Europa League,evan ferguson,/football/player/sc-487117/evan-ferguson,6.0,302.0,0.6,0.32,0.27,2.68,0.89,22.22,0.12,0.6,0.32,0.27,2.68,0.89,22.22,0.12,17.58,11.03,62.7,8.64,5.36,62.1,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.02,0.02,0.0,0.0,2.09,0.3,0.6,8.94,3.28,36.7,6.26,2.38,38.1,0.0,0.0,1.79,0.0,5.96,58.9,9.9,3.58,37.6,3.1,0.3,0.0,0.0,0.0,"October 19, 2004",21.0,Roma,Republic of Ireland,Attacker,,,,,,,,
7,530193,2025/26,Europe,Europa League,petar ratkov,/football/player/sc-530193/petar-ratkov,6.0,291.0,0.0,0.31,-0.31,2.16,0.62,0.0,0.14,0.0,0.31,-0.31,2.16,0.62,0.0,0.14,20.1,14.23,70.8,6.19,3.71,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,0.05,0.05,1.24,0.62,1.55,0.0,1.24,5.57,2.78,50.0,5.88,3.09,52.6,0.0,0.31,1.55,0.0,8.04,73.1,9.1,2.78,20.4,2.3,0.93,0.0,0.31,0.0,"August 18, 2003",22.0,Lazio,Serbia,Attacker,,,,,,,,
7,202044,2025/26,Europe,Europa League,borja iglesias,/football/player/sc-202044/borja-iglesias,13.0,718.0,0.25,0.31,-0.06,2.26,1.0,11.11,0.14,0.25,0.31,-0.06,2.26,1.0,11.11,0.14,20.18,14.54,72.0,8.02,5.52,68.8,0.0,0.0,0.0,0.38,0.13,0.13,0.5,0.38,0.04,0.04,0.5,0.13,2.01,0.0,0.5,7.14,1.88,26.3,1.75,0.75,42.9,0.0,0.13,2.51,0.0,5.89,61.3,10.4,1.63,13.6,1.0,0.38,0.0,0.0,0.0,"January 17, 1993",33.0,Celta,Spain,Attacker,,,,,,,,
7,209243,2025/26,Europe,Europa League,jadon sancho,/football/player/sc-209243/jadon-sancho,10.0,664.0,0.14,0.3,-0.17,2.03,0.81,6.67,0.15,0.14,0.3,-0.17,2.03,0.81,6.67,0.15,40.8,34.29,84.0,22.64,18.57,82.0,1.49,0.14,9.1,0.14,0.14,0.14,2.58,2.3,0.22,0.21,1.36,0.14,4.34,0.0,0.54,9.08,3.66,40.3,0.68,0.27,40.0,0.0,0.0,0.68,0.0,15.18,172.4,11.4,8.13,86.9,1.4,1.08,0.0,1.49,0.14,"March 25, 2000",26.0,Aston Villa,England,Attacker,,,,,,,,
7,488677,2025/26,Europe,Europa League,jamie leweling,/football/player/sc-488677/jamie-leweling,11.0,644.0,0.42,0.3,0.12,3.63,1.26,11.54,0.08,0.42,0.3,0.12,3.63,1.26,11.54,0.08,30.47,23.76,78.0,15.51,11.04,71.2,5.31,1.54,28.9,0.28,0.14,0.14,1.54,1.4,0.21,0.21,0.98,0.28,3.35,0.0,0.7,11.6,4.47,38.6,1.54,0.56,36.4,0.0,0.0,1.82,0.0,19.29,271.1,14.1,12.86,180.3,2.0,2.1,0.14,0.98,0.0,"February 26, 2001",25.0,Stuttgart,Germany,Attacker,,,,,,,,
7,423146,2025/26,Europe,Europa League,bojan miovski,/football/player/sc-423146/bojan-miovski,8.0,236.0,0.38,0.3,0.08,1.14,0.38,33.33,0.26,0.38,0.3,0.08,1.14,0.38,33.33,0.26,17.16,12.2,71.1,6.48,3.81,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.53,0.0,1.53,0.0,0.0,9.53,4.58,48.0,3.81,1.53,40.0,0.0,0.0,1.53,0.0,3.43,27.2,7.9,1.14,6.6,2.2,0.38,0.0,0.0,0.0,,,,,,,,,,,,,
7,204968,2025/26,Europe,Europa League,ryan yates,/football/player/sc-204968/ryan-yates,10.0,644.0,0.28,0.3,-0.02,2.24,1.12,12.5,0.13,0.28,0.3,-0.02,2.24,1.12,12.5,0.13,46.96,40.67,86.6,13.42,10.06,75.0,0.56,0.0,0.0,0.0,0.14,0.14,0.7,0.56,0.03,0.03,0.98,1.12,5.31,0.14,0.28,7.69,3.21,41.8,2.38,1.26,52.9,0.28,0.0,1.82,0.0,6.29,55.8,8.9,1.96,20.9,1.5,0.28,0.0,0.0,0.0,"November 21, 1997",28.0,Nottm Forest,England,Midfielder,,,,,,,,
7,564952,2025/26,Europe,Europa League,ibrahim salah,/football/player/sc-564952/ibrahim-salah,6.0,155.0,0.58,0.3,0.28,3.48,1.16,16.67,0.08,0.58,0.3,0.28,3.48,1.16,16.67,0.08,33.68,28.45,84.5,13.94,11.03,79.2,4.06,1.16,28.6,0.0,0.0,0.0,0.58,0.58,0.05,0.05,0.58,0.58,5.23,0.0,1.74,8.71,2.32,26.7,1.16,0.0,0.0,0.58,0.0,0.58,0.0,12.77,159.1,12.5,6.97,70.7,5.9,1.16,0.58,0.0,0.0,,,,,,,,,,,,,
7,592984,2025/26,Europe,Europa League,chema andres,/football/player/sc-592984/chema-andres,9.0,505.0,0.18,0.3,-0.12,2.5,1.07,7.14,0.12,0.18,0.3,-0.12,2.5,1.07,7.14,0.12,50.44,43.49,86.2,16.22,12.48,76.9,0.0,0.0,0.0,0.18,0.0,0.0,2.14,2.14,0.12,0.12,2.32,1.25,5.52,0.18,2.32,5.7,3.03,53.1,5.7,2.85,50.0,0.18,0.0,0.89,0.0,8.38,73.5,8.8,3.21,21.5,1.2,0.0,0.0,0.36,0.0,"April 25, 2005",20.0,Stuttgart,Spain,Midfielder,,,,,,,,
7,500745,2025/26,Europe,Europa League,abde ezzalzouli,/football/player/sc-500745/abde-ezzalzouli,12.0,805.0,0.45,0.3,0.15,2.91,1.12,15.38,0.1,0.45,0.3,0.15,2.91,1.12,15.38,0.1,32.09,25.94,80.8,13.64,9.61,70.5,2.01,0.67,33.3,0.0,0.11,0.11,2.01,1.9,0.16,0.16,1.45,0.78,3.58,0.11,0.22,11.29,5.59,49.5,2.57,1.45,56.5,0.11,0.0,0.78,0.0,14.98,187.0,12.5,8.27,107.2,1.4,1.01,0.11,1.12,0.11,"December 17, 2001",24.0,Betis,Morocco,Attacker,,,,,,,,
7,450063,2025/26,Europe,Europa League,quinten timber,/football/player/sc-450063/quinten-timber,4.0,239.0,0.38,0.29,0.08,1.51,0.75,25.0,0.19,0.38,0.29,0.08,1.51,0.75,25.0,0.19,35.02,30.88,88.2,12.05,8.66,71.9,0.0,0.0,0.0,0.38,0.0,0.0,0.75,0.75,0.03,0.03,3.39,0.38,6.4,0.0,1.88,12.8,6.78,52.9,1.88,0.75,40.0,0.38,0.0,3.39,0.0,9.41,101.9,10.8,6.03,60.1,3.8,0.0,0.0,0.0,0.0,"June 17, 2001",24.0,Marseille,Netherlands,Midfielder,,,,,,,,
7,467169,2025/26,Europe,Europa League,antony,/football/player/sc-467169/antony,10.0,788.0,0.69,0.29,0.39,3.43,1.48,20.0,0.08,0.69,0.29,0.39,3.43,1.48,20.0,0.08,46.37,38.6,83.3,19.07,14.51,76.0,1.83,0.34,18.8,0.34,0.34,0.34,1.83,1.14,0.16,0.15,1.6,1.03,4.57,0.11,0.11,11.08,6.17,55.7,0.8,0.23,28.6,0.23,0.0,1.03,0.0,17.02,205.5,12.1,11.08,114.5,1.2,1.14,0.0,0.69,0.11,"February 24, 2000",26.0,Betis,Brazil,Attacker,,,,,,,,
7,184441,2025/26,Europe,Europa League,lorenzo pellegrini,/football/player/sc-184441/lorenzo-pellegrini,9.0,513.0,0.53,0.29,0.24,2.63,1.4,20.0,0.11,0.53,0.29,0.24,2.63,1.4,20.0,0.11,40.0,32.81,82.0,15.79,12.11,76.7,1.4,0.35,25.0,0.53,0.35,0.0,3.68,1.75,0.32,0.13,1.23,0.88,4.39,0.18,0.7,9.12,4.39,48.1,3.68,1.4,38.1,0.0,0.0,1.75,0.0,11.23,110.4,9.8,4.39,30.8,1.2,0.35,0.0,0.7,0.0,"June 19, 1996",29.0,Roma,Italy,Midfielder,,,,,,,,
7,555921,2025/26,Europe,Europa League,rafiu durosinmi,/football/player/sc-555921/rafiu-durosinmi,6.0,494.0,0.36,0.29,0.08,1.64,0.73,22.22,0.17,0.36,0.29,0.08,1.64,0.73,22.22,0.17,18.58,13.3,71.6,9.11,6.38,70.0,0.36,0.0,0.0,0.18,0.0,0.0,0.55,0.36,0.08,0.07,0.55,0.55,3.1,0.73,1.46,8.38,2.73,32.6,8.93,3.83,42.9,0.36,0.0,2.55,0.0,5.83,51.3,8.8,2.0,15.6,1.4,0.36,0.0,0.0,0.0,"January 01, 2003",23.0,Pisa,Nigeria,Attacker,,,,,,,,
7,643135,2025/26,Europe,Europa League,fer lopez,/football/player/sc-643135/fer-lopez,6.0,257.0,0.35,0.28,0.07,2.45,1.4,14.29,0.11,0.35,0.28,0.07,2.45,1.4,14.29,0.11,36.77,30.82,83.8,15.06,13.31,88.4,0.7,0.35,50.0,0.35,0.0,0.0,1.05,1.05,0.08,0.07,2.1,0.7,4.55,0.35,0.35,14.71,3.5,23.8,0.35,0.0,0.0,0.35,0.0,3.15,0.0,14.36,202.1,14.1,7.35,121.2,5.8,1.05,0.0,1.05,0.0,"May 24, 2004",21.0,Celta,Spain,Midfielder,,,,,,,,
7,209046,2025/26,Europe,Europa League,callum hudson odoi,/football/player/sc-209046/callum-hudson-odoi,11.0,715.0,0.13,0.27,-0.15,3.15,1.01,4.0,0.09,0.13,0.27,-0.15,3.15,1.01,4.0,0.09,37.64,34.87,92.6,20.77,19.01,91.5,3.9,0.76,19.4,0.38,0.0,0.0,2.9,2.77,0.25,0.21,1.13,1.13,3.52,0.0,0.76,7.8,3.9,50.0,0.5,0.25,50.0,0.0,0.0,0.25,0.0,20.39,264.9,13.0,11.83,149.3,1.6,1.38,0.0,1.64,0.0,"November 07, 2000",25.0,Nottm Forest,England,Attacker,,,,,,,,
7,490884,2025/26,Europe,Europa League,mohamed ali cho,/football/player/sc-490884/mohamed-ali-cho,7.0,261.0,0.34,0.27,0.07,1.72,1.03,20.0,0.16,0.34,0.27,0.07,1.72,1.03,20.0,0.16,16.9,13.1,77.5,9.31,6.21,66.7,2.41,1.03,42.9,1.03,0.34,0.34,1.03,0.69,0.26,0.26,0.69,0.0,3.45,0.0,0.69,10.69,4.48,41.9,2.07,0.34,16.7,0.0,0.0,0.34,0.0,13.1,228.9,17.5,8.62,138.7,5.5,0.34,0.0,0.69,0.34,"January 19, 2004",22.0,Nice,France,Attacker,,,,,,,,
7,522601,2025/26,Europe,Europa League,bryan zaragoza,/football/player/sc-522601/bryan-zaragoza,9.0,341.0,0.26,0.27,-0.01,3.43,0.53,7.69,0.08,0.26,0.27,-0.01,3.43,0.53,7.69,0.08,33.52,27.98,83.5,18.48,14.52,78.6,3.96,0.79,20.0,0.79,0.79,0.79,2.38,1.58,0.3,0.3,0.53,0.53,4.22,0.0,0.0,10.56,4.49,42.5,0.26,0.26,100.0,0.0,0.0,0.79,0.0,22.7,259.7,11.4,14.25,146.8,2.7,0.79,0.0,1.58,0.53,"September 09, 2001",24.0,Roma,Spain,Attacker,,,,,,,,
7,58928,2025/26,Europe,Europa League,stephan el shaarawy,/football/player/sc-58928/stephan-el-shaarawy,7.0,318.0,0.28,0.27,0.01,3.4,1.13,8.33,0.08,0.28,0.27,0.01,3.4,1.13,8.33,0.08,41.89,35.09,83.8,17.55,14.43,82.3,2.83,0.57,20.0,0.0,0.0,0.0,1.7,1.42,0.28,0.28,0.57,0.28,2.83,0.0,0.28,6.79,2.83,41.7,2.55,1.13,44.4,0.28,0.0,1.42,0.28,16.13,198.5,12.3,10.19,118.0,3.3,0.57,0.0,0.85,0.0,"October 27, 1992",33.0,Roma,Italy,Attacker,,,,,,,,
7,459025,2025/26,Europe,Europa League,tommaso pobega,/football/player/sc-459025/tommaso-pobega,9.0,494.0,0.18,0.27,-0.09,1.64,0.55,11.11,0.16,0.18,0.27,-0.09,1.64,0.55,11.11,0.16,29.88,22.04,73.8,8.93,5.28,59.2,0.73,0.18,25.0,0.18,0.0,0.0,1.28,1.28,0.03,0.03,2.91,2.0,3.28,0.18,1.64,6.56,3.83,58.3,2.37,1.28,53.8,0.18,0.0,1.28,0.0,5.1,44.7,8.8,2.0,14.1,1.3,0.18,0.0,0.18,0.0,"July 15, 1999",26.0,Bologna,Italy,Midfielder,,,,,,,,
7,443967,2025/26,Europe,Europa League,junior firpo,/football/player/sc-443967/junior-firpo,3.0,123.0,0.0,0.26,-0.26,0.73,0.0,0.0,0.36,0.0,0.26,-0.26,0.73,0.0,0.0,0.36,44.63,40.98,91.8,8.05,6.59,81.8,2.2,0.73,33.3,0.0,0.0,0.0,1.46,1.46,0.04,0.04,0.73,0.0,2.2,0.73,0.73,8.05,1.46,18.2,2.2,0.0,0.0,1.46,0.0,4.39,0.0,4.39,38.0,8.7,4.39,34.9,5.8,0.0,0.0,0.73,0.0,"August 22, 1996",29.0,Betis,Dominican Republic,Defender,,,,,,,,
7,536690,2025/26,Europe,Europa League,santiago castro,/football/player/sc-536690/santiago-castro,12.0,825.0,0.22,0.26,-0.04,2.62,0.98,8.33,0.1,0.22,0.26,-0.04,2.62,0.98,8.33,0.1,14.18,11.24,79.2,5.35,4.15,77.5,0.22,0.0,0.0,0.11,0.11,0.11,1.09,0.98,0.04,0.04,0.55,0.0,1.75,0.0,0.65,6.87,2.84,41.3,4.36,2.07,47.5,0.0,0.0,1.2,0.11,4.58,44.1,9.6,1.53,1.3,0.1,0.33,0.0,0.11,0.0,"September 18, 2004",21.0,Bologna,Argentina,Attacker,,,,,,,,
7,430817,2025/26,Europe,Europa League,nikolas nartey,/football/player/sc-430817/nikolas-nartey,5.0,126.0,0.0,0.26,-0.26,2.14,0.71,0.0,0.12,0.0,0.26,-0.26,2.14,0.71,0.0,0.12,48.57,42.14,86.8,16.43,12.86,78.3,3.57,0.0,0.0,0.71,0.71,0.71,2.86,2.14,0.16,0.16,2.86,0.0,9.29,0.0,0.0,10.71,6.43,60.0,5.71,2.86,50.0,0.0,0.71,3.57,0.0,20.0,205.1,10.3,6.43,41.0,4.6,0.71,0.0,1.43,0.0,"February 22, 2000",26.0,Stuttgart,Denmark,Midfielder,,,,,,,,
7,549940,2025/26,Europe,Europa League,malick fofana,/football/player/sc-549940/malick-fofana,4.0,166.0,0.0,0.25,-0.25,2.71,1.08,0.0,0.09,0.0,0.25,-0.25,2.71,1.08,0.0,0.09,27.65,24.94,90.2,12.47,11.93,95.7,4.88,1.08,22.2,0.0,0.0,0.0,2.17,2.17,0.22,0.22,2.71,0.0,1.63,0.0,0.0,11.39,6.51,57.1,1.08,0.0,0.0,0.0,0.0,0.54,0.0,22.23,257.6,11.6,14.1,160.9,6.2,1.63,0.0,1.63,0.0,"March 31, 2005",21.0,Lyon,Belgium,Attacker,,,,,,,,
7,438957,2025/26,Europe,Europa League,josha vagnoman,/football/player/sc-438957/josha-vagnoman,8.0,248.0,0.36,0.25,0.11,1.09,0.36,33.33,0.23,0.36,0.25,0.11,1.09,0.36,33.33,0.23,38.47,34.48,89.6,14.15,13.06,92.3,1.81,0.73,40.0,0.0,0.0,0.0,2.54,2.54,0.46,0.46,0.36,0.0,3.27,0.36,3.99,3.63,1.45,40.0,2.18,1.45,66.7,0.0,0.0,1.81,0.0,9.8,109.9,11.2,4.72,46.1,3.5,0.0,0.0,0.36,0.0,"December 11, 2000",25.0,Stuttgart,Germany,Defender,,,,,,,,
7,483365,2025/26,Europe,Europa League,jonathan rowe,/football/player/sc-483365/jonathan-rowe,12.0,704.0,0.51,0.25,0.26,2.81,0.64,18.18,0.09,0.51,0.25,0.26,2.81,0.64,18.18,0.09,27.87,22.76,81.7,15.72,12.14,77.2,3.71,0.38,10.3,0.26,0.26,0.26,1.92,1.66,0.19,0.19,1.53,0.64,3.58,0.0,0.38,11.25,5.5,48.9,2.43,0.64,26.3,0.13,0.0,1.02,0.0,19.43,246.6,12.7,11.12,132.4,1.5,1.41,0.26,0.77,0.0,"April 30, 2003",22.0,Bologna,England,Attacker,,,,,,,,
7,475344,2025/26,Europe,Europa League,abner vinicius,/football/player/sc-475344/abner-vinicius,7.0,386.0,0.23,0.24,-0.01,0.7,0.23,33.33,0.35,0.23,0.24,-0.01,0.7,0.23,33.33,0.35,49.43,44.3,89.6,15.39,13.52,87.9,3.5,0.47,13.3,0.0,0.23,0.23,1.4,1.17,0.26,0.26,1.17,0.0,3.5,0.0,1.63,6.76,2.56,37.9,1.17,0.7,60.0,0.23,0.0,2.1,0.0,12.12,159.2,13.1,7.46,111.0,3.5,0.23,0.0,0.47,0.23,"May 27, 2000",25.0,Lyon,Brazil,Defender,,,,,,,,
7,149484,2025/26,Europe,Europa League,tyrone mings,/football/player/sc-149484/tyrone-mings,3.0,270.0,0.33,0.24,0.09,2.0,0.67,16.67,0.12,0.33,0.24,0.09,2.0,0.67,16.67,0.12,56.33,52.67,93.5,11.0,9.0,81.8,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.03,0.03,1.0,1.33,3.33,0.33,5.33,3.67,1.33,36.4,3.33,3.0,90.0,0.0,0.0,0.67,0.0,21.33,213.9,10.0,9.0,95.3,3.5,0.0,0.0,0.0,0.0,"March 13, 1993",33.0,Aston Villa,England,Defender,,,,,,,,
7,469130,2025/26,Europe,Europa League,lorenzo lucca,/football/player/sc-469130/lorenzo-lucca,4.0,215.0,0.0,0.23,-0.23,1.26,0.42,0.0,0.19,0.0,0.23,-0.23,1.26,0.42,0.0,0.19,16.74,11.72,70.0,10.05,7.53,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.03,0.03,0.42,0.42,1.67,0.0,0.84,6.7,2.09,31.3,3.35,1.67,50.0,0.42,0.0,2.93,0.0,4.6,42.9,9.3,1.67,9.9,2.5,0.0,0.0,0.0,0.0,"September 10, 2000",25.0,Nottm Forest,Italy,Attacker,,,,,,,,
7,195546,2025/26,Europe,Europa League,emiliano buendia,/football/player/sc-195546/emiliano-buendia,12.0,748.0,0.24,0.23,0.01,1.44,0.48,16.67,0.16,0.24,0.14,0.1,1.32,0.48,18.18,0.1,33.93,27.07,79.8,15.16,11.67,77.0,0.6,0.24,40.0,0.84,0.48,0.48,1.56,0.72,0.22,0.19,2.41,0.6,3.25,0.24,0.72,9.99,4.45,44.6,2.29,0.96,42.1,0.12,0.0,1.56,0.0,9.14,99.5,10.9,5.29,60.2,1.4,0.24,0.12,0.24,0.12,"December 25, 1996",29.0,Aston Villa,Argentina,Midfielder,,,,,,,,
7,250199,2025/26,Europe,Europa League,nicolas dominguez,/football/player/sc-250199/nicolas-dominguez,11.0,779.0,0.12,0.23,-0.11,2.43,0.69,4.76,0.09,0.12,0.23,-0.11,2.43,0.69,4.76,0.09,56.73,48.29,85.1,20.1,14.9,74.1,0.35,0.12,33.3,0.23,0.0,0.0,1.5,1.39,0.11,0.11,1.85,1.27,5.2,0.35,1.16,7.39,3.23,43.8,4.16,2.54,61.1,0.12,0.0,1.85,0.0,8.09,83.1,10.3,3.47,34.7,1.2,0.12,0.0,0.12,0.0,"June 28, 1998",27.0,Nottm Forest,Argentina,Midfielder,,,,,,,,
7,464575,2025/26,Europe,Europa League,ferran jutgla,/football/player/sc-464575/ferran-jutgla,12.0,491.0,0.18,0.22,-0.04,1.83,0.37,10.0,0.12,0.18,0.22,-0.04,1.83,0.37,10.0,0.12,26.21,19.98,76.2,10.63,8.43,79.3,0.55,0.18,33.3,0.0,0.0,0.0,0.92,0.92,0.13,0.13,0.92,0.18,4.03,0.18,0.73,8.62,3.12,36.2,3.85,1.47,38.1,0.0,0.0,1.28,0.0,8.62,100.9,11.7,4.03,45.7,2.1,0.18,0.18,0.55,0.0,"February 01, 1999",27.0,Celta,Spain,Attacker,,,,,,,,
7,485337,2025/26,Europe,Europa League,evann guessand,/football/player/sc-485337/evann-guessand,7.0,539.0,0.33,0.22,0.11,1.34,0.83,25.0,0.17,0.33,0.22,0.11,1.34,0.83,25.0,0.17,20.37,15.19,74.6,10.69,7.18,67.2,1.5,0.33,22.2,0.17,0.0,0.0,0.5,0.5,0.04,0.04,1.84,0.83,2.67,0.0,0.33,8.18,3.01,36.7,1.67,0.83,50.0,0.17,0.0,1.84,0.0,6.35,76.8,12.1,3.67,32.6,1.5,0.17,0.0,0.17,0.0,"July 01, 2001",24.0,Crystal Palace,Côte d'Ivoire,Attacker,,,,,,,,
7,486890,2025/26,Europe,Europa League,philip otele,/football/player/sc-486890/philip-otele,7.0,444.0,0.41,0.22,0.18,2.43,0.61,16.67,0.09,0.41,0.22,0.18,2.43,0.61,16.67,0.09,31.82,24.93,78.3,15.61,10.74,68.8,2.03,0.2,10.0,0.41,0.0,0.0,1.62,1.62,0.13,0.13,1.62,0.2,4.46,0.0,0.61,10.34,4.46,43.1,2.84,1.42,50.0,0.2,0.0,1.01,0.0,17.64,234.9,13.3,8.72,93.7,2.2,1.22,0.0,0.81,0.0,"April 15, 1999",27.0,Hamburg,Nigeria,Attacker,,,,,,,,
7,244850,2025/26,Europe,Europa League,morgan rogers,/football/player/sc-244850/morgan-rogers,12.0,818.0,0.22,0.22,0.0,1.98,0.88,11.11,0.11,0.22,0.13,0.09,1.87,0.77,11.76,0.07,32.35,24.54,75.8,17.49,13.42,76.7,2.09,0.44,21.1,0.77,0.33,0.33,2.42,1.98,0.35,0.35,0.11,0.44,2.75,0.11,0.33,10.01,4.29,42.9,2.31,0.66,28.6,0.22,0.0,1.65,0.0,11.99,131.2,10.9,6.16,64.9,1.2,0.99,0.11,0.66,0.22,"July 26, 2002",23.0,Aston Villa,England,Attacker,,,,,,,,
7,513527,2025/26,Europe,Europa League,bilal el khannouss,/football/player/sc-513527/bilal-el-khannouss,11.0,642.0,0.7,0.22,0.48,3.5,1.54,20.0,0.06,0.7,0.22,0.48,3.5,1.54,20.0,0.06,52.85,43.6,82.5,28.32,22.71,80.2,3.93,0.84,21.4,0.0,0.0,0.0,2.24,1.68,0.22,0.17,1.82,0.28,3.22,0.0,0.0,7.99,3.93,49.1,2.52,0.7,27.8,0.56,0.0,0.84,0.0,18.64,230.3,12.4,10.09,101.9,1.4,0.98,0.14,0.84,0.0,"May 10, 2004",21.0,Stuttgart,Morocco,Midfielder,,,,,,,,
